user_id,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,cluster
u40183,0.6764705882352942,0.6363636363636364,0.5714285714285714,0.8,0.7142857142857143,0.5714285714285714,0.8125,0.6666666666666666,0.6,0.3333333333333333,0.782608695652174,0.8378378378378378,0.7849462365591398,0.0,0.7428571428571429,0.7380952380952381,0.2857142857142857,0.7710843373493976,0.6923076923076923,0.625,2
u402034,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.75,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.5,1.0,0.0,0.6666666666666666,2
u402580,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,3
u402772,0.4791666666666667,0.6470588235294118,0.0,0.0,0.25,0.2,0.6097560975609756,0.6842105263157895,0.75,0.5,0.5,0.5,0.6145833333333334,0.3333333333333333,0.3611111111111111,0.6136363636363636,0.5,0.4432989690721649,0.71875,0.4,2
u402840,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
u40394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1
u404205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.3333333333333333,1
u405969,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u406711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u409701,0.7142857142857143,0.7368421052631579,0.5714285714285714,0.6363636363636364,0.8571428571428571,0.75,0.5714285714285714,1.0,0.6666666666666666,0.5625,0.8461538461538461,0.6666666666666666,0.8461538461538461,0.7272727272727273,0.7222222222222222,0.625,0.5,0.8484848484848485,0.5,0.6,2
u410780,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,1
u410812,0.5333333333333333,0.3,0.7307692307692307,0.5517241379310345,0.6451612903225806,0.64,0.5263157894736842,0.5833333333333334,0.7352941176470589,0.6363636363636364,0.5769230769230769,0.3333333333333333,0.7105263157894737,0.5,0.5714285714285714,0.7619047619047619,0.5789473684210527,0.6216216216216216,0.5333333333333333,0.5714285714285714,2
u41091,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7450980392156863,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0
u413859,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
u414755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
u415525,0.5,0.0,0.0,0.25,1.0,0.8571428571428571,0.5,0.8461538461538461,0.2,0.9,1.0,0.0,1.0,0.8,1.0,0.7777777777777778,0.6428571428571429,0.7777777777777778,0.8461538461538461,0.6,2
u415806,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,3
u415903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0
u416095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u416843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1
u41706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
u417504,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1
u418553,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u418655,0.0,1.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0
u419229,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u423035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
u423499,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u424351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
u424557,0.0,1.0,0.9,0.6206896551724138,0.6842105263157895,0.8125,0.7169811320754716,0.7931034482758621,0.7450980392156863,0.6875,0.8333333333333334,0.0,0.7631578947368421,0.7333333333333333,0.8,0.6923076923076923,0.5833333333333334,0.7719298245614035,0.6792452830188679,0.6222222222222222,2
u426510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
u428089,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0
u428294,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u429476,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
u431649,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.75,0.0,1.0,0.8,0.3333333333333333,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.625,0
u431744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1
u43252,0.6789168278529981,0.7116104868913857,0.684931506849315,0.7583892617449665,0.7272727272727273,0.6862170087976539,0.6908212560386473,0.7341772151898734,0.6530612244897959,0.8275862068965517,0.6040816326530613,0.7208121827411168,0.7413479052823315,0.5333333333333333,0.653179190751445,0.7341040462427746,0.5945945945945946,0.7154811715481172,0.7518248175182481,0.6226415094339622,2
u432581,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,3
u434995,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
u435026,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u435729,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u435923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u435976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u436936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u43750,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.5,1
u438172,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u438339,1.0,0.0,0.8,0.4285714285714285,0.75,0.8571428571428571,1.0,0.0,0.625,0.8571428571428571,1.0,0.0,1.0,0.5,1.0,0.5,0.8333333333333334,0.0,0.5,0.6,2
u438375,0.5294117647058824,0.375,0.5102040816326531,0.5,0.6588235294117647,0.3493975903614458,0.5625,0.4927536231884058,0.5367647058823529,0.6891891891891891,0.4655172413793103,0.0,0.5066666666666667,0.392156862745098,0.7297297297297297,0.5974025974025974,0.5824175824175825,0.5482233502538071,0.4591836734693877,0.5220588235294118,2
u438693,0.0,0.0,1.0,0.2,0.0,0.5,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2857142857142857,3
u43957,0.6,0.7619047619047619,0.6666666666666666,0.5294117647058824,0.9090909090909092,0.76,0.6538461538461539,0.8823529411764706,0.7297297297297297,0.8333333333333334,0.52,0.8461538461538461,0.7849462365591398,0.3684210526315789,0.7,0.7142857142857143,0.8387096774193549,0.7692307692307693,0.8461538461538461,0.6296296296296297,2
u439581,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1
u440068,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.5,0.5,0.0,3
u440323,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
u440605,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1
u440687,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
u440741,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u441877,0.7863247863247863,0.7835820895522388,0.7962962962962963,0.65,0.7058823529411765,0.6260869565217392,0.8461538461538461,0.775,0.5882352941176471,0.7450980392156863,0.7355371900826446,0.7647058823529411,0.81,0.5,0.7413793103448276,0.896551724137931,0.6724137931034483,0.8387096774193549,0.5666666666666667,0.7948717948717948,2
u442232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u442236,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.4,1.0,1.0,0.0,0.75,0.0,0.0,1.0,0.6666666666666666,0.8,1.0,0.0,2
u442510,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3
u442690,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u443293,0.6666666666666666,1.0,0.0,0.0,0.4,0.6666666666666666,0.6470588235294118,0.6363636363636364,0.8888888888888888,0.7272727272727273,0.8,0.0,0.7083333333333334,0.5714285714285714,0.0,0.7222222222222222,0.6,0.6428571428571429,0.7222222222222222,0.68,2
u443665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1
u445348,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1
u447364,1.0,0.0,0.3333333333333333,1.0,1.0,0.25,0.7142857142857143,0.8,0.0,0.8333333333333334,0.0,0.0,0.625,1.0,0.0,0.8,0.7777777777777778,0.8571428571428571,0.0,0.75,2
u447511,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1
u447587,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
u44797,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0
u448544,0.5,0.5263157894736842,0.5714285714285714,0.5714285714285714,0.6363636363636364,0.7258064516129032,0.4761904761904761,0.7777777777777778,0.53125,0.68,0.7777777777777778,0.5,0.7058823529411765,0.5882352941176471,0.75,0.5714285714285714,0.7333333333333333,0.4117647058823529,0.7142857142857143,0.6875,2
u448730,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1
u450054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u450257,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.6666666666666666,0
u450842,0.0,0.0,1.0,0.0,1.0,0.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,3
u451208,0.7727272727272727,0.8446601941747572,0.8387096774193549,0.7352941176470589,0.68,0.8303571428571429,0.8571428571428571,0.7777777777777778,0.64,0.7391304347826086,0.7910447761194029,0.6666666666666666,0.875,0.6538461538461539,0.8666666666666667,0.8333333333333334,0.6818181818181818,0.8524590163934426,0.8461538461538461,0.6511627906976745,2
u451990,0.8152173913043478,0.782258064516129,0.8333333333333334,0.875,0.84,0.7627118644067796,0.813953488372093,0.8,0.6956521739130435,0.7391304347826086,0.7857142857142857,0.8,0.9009009009009008,0.7,0.8478260869565217,0.86,0.8333333333333334,0.8762886597938144,0.6666666666666666,0.88,2
u452715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u453202,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.25,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,3
u453216,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
u454431,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
u456293,1.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1
u456507,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0
u456656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
u456961,0.7,0.75,0.6875,0.5,0.6153846153846154,0.4615384615384615,0.5555555555555556,0.5555555555555556,0.6153846153846154,0.6,0.25,1.0,0.8095238095238095,0.625,0.3846153846153846,0.5,0.8666666666666667,0.6666666666666666,0.5,0.3684210526315789,2
u456981,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
u457978,0.0,0.0,0.0,0.5,0.6666666666666666,0.3333333333333333,0.75,0.25,0.3333333333333333,1.0,0.3333333333333333,0.0,0.75,0.6,1.0,0.5,1.0,0.6666666666666666,0.0,0.0,3
u458010,0.75,0.4285714285714285,0.0,0.0,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.6666666666666666,0.0,0.4444444444444444,1.0,1.0,1.0,0.0,0.0,2
u458936,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u459559,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u459621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u460977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u462314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
u462401,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
u462660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u463371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1
u463752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u464192,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
u466952,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.75,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.4285714285714285,0.6,3
u469014,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,2
u469672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u469914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1
u47139,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.6,0.3333333333333333,0.4,1.0,0.25,0.0,0.6666666666666666,0.0,1.0,0.6363636363636364,1.0,0.5,2
u472255,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u472615,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3
u472811,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1
u473198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u474889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u475626,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
u476000,0.7096774193548387,0.6451612903225806,0.6774193548387096,0.3846153846153846,0.6153846153846154,0.6428571428571429,0.6341463414634146,0.4761904761904761,0.5531914893617021,0.6666666666666666,0.6774193548387096,0.8823529411764706,0.7526881720430108,0.3846153846153846,0.5517241379310345,0.6444444444444445,0.5238095238095238,0.6582278481012658,0.6153846153846154,0.6666666666666666,2
u476610,0.2857142857142857,0.75,0.5789473684210527,0.4324324324324324,0.5483870967741935,0.4285714285714285,0.6440677966101694,0.6136363636363636,0.5362318840579711,0.6,0.5769230769230769,1.0,0.7580645161290323,0.5833333333333334,0.5333333333333333,0.6122448979591837,0.5882352941176471,0.6355140186915887,0.5070422535211268,0.55,2
u477065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
u47789,0.0,1.0,0.75,0.5,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0
u478297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
u478494,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
u479062,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5,0.5,0.0,0.75,0.0,0.0,0.6,1.0,1.0,1.0,0.0,2
u480401,0.0,0.0,1.0,0.4,0.5,0.6666666666666666,0.0,0.0,0.4285714285714285,0.2,0.0,0.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.5,3
u480429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
u480514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u480635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u48156,0.6421800947867299,0.7619047619047619,0.7692307692307693,0.53125,0.8387096774193549,0.6842105263157895,0.6790697674418604,0.6433566433566433,0.7551020408163265,0.7428571428571429,0.6340425531914894,0.7132867132867133,0.712707182320442,0.5517241379310345,0.5365853658536586,0.6657142857142857,0.7333333333333333,0.6898638426626323,0.6770186335403726,0.5609756097560976,2
u481690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
u481992,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
u482055,1.0,0.0,1.0,0.3333333333333333,0.0,0.25,0.7,0.6666666666666666,0.6,0.6666666666666666,1.0,0.0,0.6363636363636364,0.75,0.0,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.6875,0.0,2
u483085,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,3
u483292,1.0,0.0,0.6842105263157895,0.6842105263157895,0.6956521739130435,0.4705882352941176,0.6666666666666666,0.75,0.6304347826086957,0.8181818181818182,0.625,1.0,0.9047619047619048,0.7222222222222222,0.5714285714285714,1.0,0.65,0.8333333333333334,0.7777777777777778,0.7419354838709677,2
u484449,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3
u484904,0.0,0.0,1.0,0.3333333333333333,0.7142857142857143,0.6,0.75,0.6,0.4285714285714285,1.0,1.0,0.0,0.4,0.0,0.5,0.5555555555555556,0.4285714285714285,0.7272727272727273,0.8,0.1666666666666666,2
u485227,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.9473684210526316,0.0,0.8333333333333334,1.0,0.0,1.0,1.0,1.0,2
u48538,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1
u485446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u486095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u486422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u486944,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
u487291,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u487845,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2
u488140,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3
u489904,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
u490312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
u490500,0.0,0.0,0.0,1.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,1.0,0.25,0.0,0.0,1.0,0.0,0.5,3
u490583,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1
u490690,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
