user_id,dominant_topic,number_of_interactions,correct_number,accuracy
u607794,2,1,1,1.0
u607794,5,1,0,0.0
u607794,10,1,1,1.0
u607794,19,1,1,1.0
u60811,0,2,1,0.5
u60811,1,2,2,1.0
u60811,2,2,2,1.0
u60811,3,2,1,0.5
u60811,4,2,1,0.5
u60811,5,1,1,1.0
u60811,7,1,1,1.0
u60811,8,4,2,0.5
u60811,9,5,4,0.8
u60811,10,4,1,0.25
u60811,11,2,2,1.0
u60811,12,7,6,0.8571428571428571
u60811,13,1,1,1.0
u60811,14,2,2,1.0
u60811,16,1,1,1.0
u60811,17,9,8,0.8888888888888888
u60811,18,1,1,1.0
u60811,19,2,2,1.0
u608696,2,1,0,0.0
u608696,5,2,1,0.5
u608696,12,2,0,0.0
u608696,16,2,1,0.5
u608696,19,1,0,0.0
u608974,6,2,1,0.5
u608974,8,1,0,0.0
u608974,9,1,1,1.0
u608974,13,1,0,0.0
u608974,14,1,1,1.0
u608974,17,1,0,0.0
u608974,19,1,0,0.0
u609538,3,3,1,0.3333333333333333
u609538,4,1,0,0.0
u609538,7,2,1,0.5
u609538,8,3,0,0.0
u609538,9,1,1,1.0
u609538,12,2,0,0.0
u609538,13,1,0,0.0
u609538,15,2,0,0.0
u609538,16,1,0,0.0
u609538,17,5,2,0.4
u609538,18,1,0,0.0
u609538,19,2,0,0.0
u609804,4,1,1,1.0
u609804,5,4,2,0.5
u609804,8,1,0,0.0
u609804,16,2,1,0.5
u611955,0,2,0,0.0
u611955,2,2,1,0.5
u611955,3,1,1,1.0
u611955,4,2,1,0.5
u611955,5,1,1,1.0
u611955,7,3,2,0.6666666666666666
u611955,8,4,2,0.5
u611955,9,2,2,1.0
u611955,10,1,1,1.0
u611955,12,3,0,0.0
u611955,13,1,0,0.0
u611955,14,1,1,1.0
u611955,15,3,1,0.3333333333333333
u611955,16,1,0,0.0
u611955,17,3,0,0.0
u611955,18,2,1,0.5
u611955,19,6,4,0.6666666666666666
u612327,2,2,1,0.5
u612327,3,2,1,0.5
u612327,4,7,4,0.5714285714285714
u612327,5,5,3,0.6
u612327,6,3,1,0.3333333333333333
u612327,7,1,0,0.0
u612327,8,2,2,1.0
u612327,9,6,5,0.8333333333333334
u612327,10,1,0,0.0
u612327,12,2,1,0.5
u612327,13,4,3,0.75
u612327,14,2,1,0.5
u612327,16,4,4,1.0
u612327,17,2,1,0.5
u612327,18,1,0,0.0
u612327,19,5,2,0.4
u613461,5,2,0,0.0
u613461,8,1,0,0.0
u613461,9,1,1,1.0
u613461,16,1,1,1.0
u613461,17,1,1,1.0
u615280,4,2,1,0.5
u615280,5,2,0,0.0
u615280,8,4,1,0.25
u615280,9,3,2,0.6666666666666666
u615280,16,3,2,0.6666666666666666
u615280,17,1,1,1.0
u615280,19,2,2,1.0
u615478,5,1,0,0.0
u615478,7,1,0,0.0
u615478,8,1,0,0.0
u615551,1,1,0,0.0
u615551,2,1,1,1.0
u615551,3,1,1,1.0
u615551,4,1,1,1.0
u615551,5,5,3,0.6
u615551,6,1,0,0.0
u615551,8,4,3,0.75
u615551,9,2,1,0.5
u615551,10,2,2,1.0
u615551,12,7,5,0.7142857142857143
u615551,13,3,1,0.3333333333333333
u615551,14,2,2,1.0
u615551,15,5,5,1.0
u615551,16,1,1,1.0
u615551,17,6,4,0.6666666666666666
u615551,18,4,2,0.5
u615551,19,3,2,0.6666666666666666
u615685,3,1,0,0.0
u615685,4,1,0,0.0
u615685,5,2,1,0.5
u615685,7,1,1,1.0
u615685,8,2,2,1.0
u615685,9,1,0,0.0
u615685,10,1,0,0.0
u615685,14,1,0,0.0
u615685,16,2,1,0.5
u615685,17,1,0,0.0
u615685,18,1,0,0.0
u615685,19,3,2,0.6666666666666666
u61581,0,2,2,1.0
u61581,2,1,0,0.0
u61581,4,1,1,1.0
u61581,8,1,0,0.0
u61581,9,1,0,0.0
u61581,10,3,1,0.3333333333333333
u61581,11,1,1,1.0
u61581,12,3,1,0.3333333333333333
u61581,14,2,1,0.5
u61581,17,5,1,0.2
u61581,19,2,1,0.5
u61637,0,2,1,0.5
u61637,1,1,1,1.0
u61637,2,2,0,0.0
u61637,3,2,0,0.0
u61637,4,1,0,0.0
u61637,5,1,1,1.0
u61637,8,2,0,0.0
u61637,9,1,0,0.0
u61637,10,4,1,0.25
u61637,11,1,0,0.0
u61637,12,3,0,0.0
u61637,13,1,0,0.0
u61637,14,2,0,0.0
u61637,17,5,1,0.2
u61637,19,2,0,0.0
u617369,5,1,1,1.0
u617369,8,2,1,0.5
u617369,12,1,1,1.0
u617369,16,1,1,1.0
u617369,17,1,1,1.0
u617369,19,1,1,1.0
u617900,2,1,0,0.0
u617900,3,1,1,1.0
u617900,4,2,2,1.0
u617900,5,4,3,0.75
u617900,6,2,2,1.0
u617900,7,2,0,0.0
u617900,8,1,0,0.0
u617900,9,3,2,0.6666666666666666
u617900,10,1,0,0.0
u617900,12,5,3,0.6
u617900,13,1,0,0.0
u617900,14,2,1,0.5
u617900,16,1,0,0.0
u617900,18,2,2,1.0
u617900,19,3,1,0.3333333333333333
u618115,3,1,0,0.0
u618115,12,1,0,0.0
u618115,14,1,0,0.0
u618115,17,1,0,0.0
u618115,18,1,0,0.0
u620946,3,1,1,1.0
u620946,4,1,1,1.0
u620946,5,2,1,0.5
u620946,8,2,1,0.5
u620946,12,1,0,0.0
u620946,13,1,1,1.0
u620946,18,1,0,0.0
u620946,19,2,1,0.5
u621777,5,1,1,1.0
u621777,7,1,0,0.0
u621777,8,1,0,0.0
u621777,12,2,2,1.0
u621777,15,2,2,1.0
u621777,17,4,3,0.75
u621777,18,2,1,0.5
u621777,19,3,2,0.6666666666666666
u622828,3,3,3,1.0
u622828,4,2,2,1.0
u622828,5,1,0,0.0
u622828,6,1,0,0.0
u622828,8,2,2,1.0
u622828,15,1,1,1.0
u622828,16,2,1,0.5
u622828,17,2,1,0.5
u622828,18,2,2,1.0
u622828,19,4,2,0.5
u623177,0,2,0,0.0
u623177,6,1,1,1.0
u623177,19,2,1,0.5
u624648,4,2,0,0.0
u624648,15,1,1,1.0
u627578,0,13,7,0.5384615384615384
u627578,1,2,2,1.0
u627578,2,18,15,0.8333333333333334
u627578,3,23,13,0.5652173913043478
u627578,4,22,15,0.6818181818181818
u627578,5,17,12,0.7058823529411765
u627578,6,21,12,0.5714285714285714
u627578,7,7,3,0.42857142857142855
u627578,8,32,24,0.75
u627578,9,18,13,0.7222222222222222
u627578,10,11,5,0.45454545454545453
u627578,12,27,16,0.5925925925925926
u627578,13,13,10,0.7692307692307693
u627578,14,19,14,0.7368421052631579
u627578,15,15,13,0.8666666666666667
u627578,16,29,21,0.7241379310344828
u627578,17,26,14,0.5384615384615384
u627578,18,18,10,0.5555555555555556
u627578,19,32,23,0.71875
u627681,5,1,0,0.0
u627681,7,1,1,1.0
u627681,16,1,1,1.0
u627681,17,1,1,1.0
u628304,3,1,0,0.0
u628304,5,1,1,1.0
u628304,12,1,1,1.0
u628304,13,1,0,0.0
u628304,18,2,1,0.5
u628304,19,1,1,1.0
u628542,0,4,4,1.0
u628542,1,2,1,0.5
u628542,2,31,24,0.7741935483870968
u628542,3,25,17,0.68
u628542,4,34,22,0.6470588235294118
u628542,5,21,16,0.7619047619047619
u628542,6,55,41,0.7454545454545455
u628542,7,47,33,0.7021276595744681
u628542,8,87,55,0.632183908045977
u628542,9,38,26,0.6842105263157895
u628542,10,45,30,0.6666666666666666
u628542,11,2,1,0.5
u628542,12,46,36,0.782608695652174
u628542,13,23,14,0.6086956521739131
u628542,14,9,6,0.6666666666666666
u628542,15,46,38,0.8260869565217391
u628542,16,35,27,0.7714285714285715
u628542,17,73,54,0.7397260273972602
u628542,18,53,35,0.660377358490566
u628542,19,51,29,0.5686274509803921
u62925,0,3,1,0.3333333333333333
u62925,1,1,0,0.0
u62925,2,5,3,0.6
u62925,3,4,1,0.25
u62925,4,3,1,0.3333333333333333
u62925,5,5,1,0.2
u62925,6,7,4,0.5714285714285714
u62925,7,6,3,0.5
u62925,8,9,4,0.4444444444444444
u62925,9,9,4,0.4444444444444444
u62925,10,6,1,0.16666666666666666
u62925,11,1,0,0.0
u62925,12,11,5,0.45454545454545453
u62925,13,5,1,0.2
u62925,14,6,3,0.5
u62925,15,4,3,0.75
u62925,16,3,3,1.0
u62925,17,15,11,0.7333333333333333
u62925,18,9,3,0.3333333333333333
u62925,19,8,4,0.5
u629379,0,1,1,1.0
u629379,3,1,1,1.0
u629379,5,2,0,0.0
u629379,13,1,0,0.0
u629379,16,1,1,1.0
u629379,18,1,0,0.0
u629379,19,2,1,0.5
u629532,3,1,0,0.0
u629532,4,2,1,0.5
u629532,6,2,0,0.0
u629532,7,2,0,0.0
u629532,9,1,1,1.0
u629532,17,1,1,1.0
u629532,18,1,0,0.0
u630488,4,1,1,1.0
u630488,5,3,1,0.3333333333333333
u630488,8,3,0,0.0
u630488,9,1,1,1.0
u630488,16,1,1,1.0
u630488,19,2,2,1.0
u632016,8,3,1,0.3333333333333333
u632016,9,1,1,1.0
u632016,16,1,1,1.0
u632016,17,1,0,0.0
u633052,3,1,0,0.0
u633052,5,1,1,1.0
u633052,7,1,1,1.0
u633052,8,1,0,0.0
u633052,14,1,0,0.0
u633052,15,1,0,0.0
u633052,16,1,1,1.0
u633958,3,4,4,1.0
u633958,8,1,0,0.0
u633958,13,1,0,0.0
u633958,15,1,1,1.0
u633958,17,1,1,1.0
u633958,19,1,0,0.0
u634253,2,1,0,0.0
u634253,5,1,1,1.0
u634253,10,1,0,0.0
u634253,12,1,1,1.0
u634253,16,1,0,0.0
u634253,17,1,0,0.0
u634253,18,1,1,1.0
u635863,0,176,46,0.26136363636363635
u635863,1,64,23,0.359375
u635863,2,61,27,0.4426229508196721
u635863,3,75,28,0.37333333333333335
u635863,4,61,20,0.32786885245901637
u635863,5,132,38,0.2878787878787879
u635863,6,67,26,0.3880597014925373
u635863,7,25,8,0.32
u635863,8,71,27,0.38028169014084506
u635863,9,67,29,0.43283582089552236
u635863,10,103,27,0.2621359223300971
u635863,11,43,7,0.16279069767441862
u635863,12,181,75,0.4143646408839779
u635863,13,25,13,0.52
u635863,14,84,33,0.39285714285714285
u635863,15,93,27,0.2903225806451613
u635863,16,74,32,0.43243243243243246
u635863,17,151,43,0.2847682119205298
u635863,18,31,10,0.3225806451612903
u635863,19,62,31,0.5
u636025,2,1,1,1.0
u636025,5,1,0,0.0
u636025,6,1,1,1.0
u636025,8,2,1,0.5
u636025,9,1,1,1.0
u636025,18,1,0,0.0
u63617,0,2,1,0.5
u63617,1,1,0,0.0
u63617,2,2,0,0.0
u63617,3,3,1,0.3333333333333333
u63617,4,1,0,0.0
u63617,5,2,1,0.5
u63617,6,2,2,1.0
u63617,8,4,3,0.75
u63617,9,2,0,0.0
u63617,10,4,1,0.25
u63617,11,1,0,0.0
u63617,12,3,3,1.0
u63617,13,1,0,0.0
u63617,14,2,1,0.5
u63617,16,2,1,0.5
u63617,17,5,1,0.2
u63617,19,3,2,0.6666666666666666
u637199,4,1,1,1.0
u63771,0,2,1,0.5
u63771,1,1,0,0.0
u63771,2,2,1,0.5
u63771,3,2,1,0.5
u63771,4,1,0,0.0
u63771,5,1,1,1.0
u63771,8,2,0,0.0
u63771,9,1,0,0.0
u63771,10,4,1,0.25
u63771,11,1,1,1.0
u63771,12,3,1,0.3333333333333333
u63771,13,1,1,1.0
u63771,14,2,0,0.0
u63771,17,5,2,0.4
u63771,19,2,1,0.5
u638633,5,1,0,0.0
u638633,9,1,0,0.0
u638932,15,1,0,0.0
u639740,5,2,2,1.0
u639740,7,1,1,1.0
u639740,8,2,1,0.5
u639740,10,1,0,0.0
u639740,12,1,1,1.0
u639740,14,1,0,0.0
u639740,15,3,2,0.6666666666666666
u639740,17,5,3,0.6
u639740,18,2,1,0.5
u639740,19,1,0,0.0
u639777,5,1,0,0.0
u639777,9,2,1,0.5
u639777,15,1,0,0.0
u639777,16,1,1,1.0
u64067,0,2,1,0.5
u64067,1,1,0,0.0
u64067,2,2,1,0.5
u64067,3,2,0,0.0
u64067,4,1,0,0.0
u64067,5,1,0,0.0
u64067,8,2,0,0.0
u64067,9,1,0,0.0
u64067,10,4,1,0.25
u64067,11,1,1,1.0
u64067,12,3,1,0.3333333333333333
u64067,13,1,1,1.0
u64067,14,2,2,1.0
u64067,17,5,1,0.2
u64067,19,2,0,0.0
u643967,8,2,1,0.5
u643967,19,1,0,0.0
u646190,3,1,1,1.0
u646190,6,1,0,0.0
u646190,7,1,1,1.0
u646190,8,1,0,0.0
u646190,12,1,1,1.0
u646190,15,1,0,0.0
u64642,0,1,1,1.0
u64642,10,2,0,0.0
u64642,12,3,2,0.6666666666666666
u64642,14,2,1,0.5
u64642,17,5,3,0.6
u647356,0,1,0,0.0
u647356,2,1,1,1.0
u647356,5,2,0,0.0
u647356,9,1,1,1.0
u647356,16,1,0,0.0
u647356,19,1,0,0.0
u647789,4,1,1,1.0
u647789,8,1,1,1.0
u647789,12,1,1,1.0
u647789,18,1,0,0.0
u648584,2,1,1,1.0
u648584,3,1,1,1.0
u648584,4,2,2,1.0
u648584,8,2,0,0.0
u648584,17,1,1,1.0
u648584,18,1,1,1.0
u648584,19,3,0,0.0
u649612,1,1,1,1.0
u649612,7,1,0,0.0
u649612,12,1,0,0.0
u649612,15,1,1,1.0
u649612,18,1,0,0.0
u650154,0,1,0,0.0
u650154,4,1,0,0.0
u650154,5,2,0,0.0
u650154,17,1,0,0.0
u651543,4,1,1,1.0
u651543,5,4,1,0.25
u651543,7,1,1,1.0
u651543,8,3,3,1.0
u651543,9,1,1,1.0
u651543,12,1,0,0.0
u651543,14,1,0,0.0
u651543,15,2,1,0.5
u651543,16,2,0,0.0
u651543,17,2,1,0.5
u651543,18,1,0,0.0
u651543,19,6,3,0.5
u651570,4,1,0,0.0
u651570,5,2,0,0.0
u651570,12,1,0,0.0
u651570,16,1,0,0.0
u651570,17,2,1,0.5
u651882,0,1,0,0.0
u651882,2,1,0,0.0
u651882,4,1,0,0.0
u651882,5,4,2,0.5
u651882,8,1,1,1.0
u651882,14,1,0,0.0
u651882,15,1,1,1.0
u652072,4,2,1,0.5
u652072,5,1,0,0.0
u652072,6,1,1,1.0
u652072,17,1,1,1.0
u652096,5,1,1,1.0
u652742,2,1,1,1.0
u652742,3,2,1,0.5
u652742,5,2,1,0.5
u652742,6,3,3,1.0
u652742,8,2,2,1.0
u652742,9,4,3,0.75
u652742,12,3,2,0.6666666666666666
u652742,13,1,1,1.0
u652742,14,2,1,0.5
u652742,15,1,0,0.0
u652742,16,2,1,0.5
u652742,17,1,0,0.0
u652742,18,1,1,1.0
u652742,19,3,2,0.6666666666666666
u653376,2,1,0,0.0
u653376,5,1,0,0.0
u653376,6,4,2,0.5
u653376,8,1,0,0.0
u653376,9,1,1,1.0
u653376,10,1,1,1.0
u653376,12,2,1,0.5
u653376,13,1,1,1.0
u653376,16,2,1,0.5
u653376,17,2,1,0.5
u653376,18,1,1,1.0
u653382,4,1,0,0.0
u653382,6,1,0,0.0
u653382,7,1,0,0.0
u653382,8,3,0,0.0
u653382,19,1,0,0.0
u653665,0,6,4,0.6666666666666666
u653665,1,16,14,0.875
u653665,2,10,8,0.8
u653665,3,12,7,0.5833333333333334
u653665,4,9,5,0.5555555555555556
u653665,5,23,14,0.6086956521739131
u653665,6,8,6,0.75
u653665,7,11,9,0.8181818181818182
u653665,8,13,4,0.3076923076923077
u653665,9,8,7,0.875
u653665,10,3,3,1.0
u653665,12,41,31,0.7560975609756098
u653665,13,11,8,0.7272727272727273
u653665,14,14,7,0.5
u653665,15,12,7,0.5833333333333334
u653665,16,8,6,0.75
u653665,17,32,22,0.6875
u653665,18,18,12,0.6666666666666666
u653665,19,21,14,0.6666666666666666
u653855,5,1,0,0.0
u654187,3,1,0,0.0
u654187,5,2,1,0.5
u654187,7,1,1,1.0
u654187,13,1,1,1.0
u655239,2,1,0,0.0
u655239,5,3,1,0.3333333333333333
u655239,16,1,0,0.0
u655239,17,2,1,0.5
u655239,19,2,0,0.0
u655811,16,1,0,0.0
u656140,4,2,0,0.0
u656140,5,1,1,1.0
u656140,9,1,0,0.0
u656140,12,1,0,0.0
u656788,1,1,0,0.0
u656788,4,1,0,0.0
u656788,7,1,0,0.0
u656788,9,1,1,1.0
u656788,16,1,0,0.0
u656788,18,1,0,0.0
u656881,17,1,1,1.0
u656881,19,1,0,0.0
u6572,0,9,7,0.7777777777777778
u6572,1,1,1,1.0
u6572,2,3,2,0.6666666666666666
u6572,3,3,1,0.3333333333333333
u6572,4,2,1,0.5
u6572,5,6,4,0.6666666666666666
u6572,6,7,3,0.42857142857142855
u6572,7,5,2,0.4
u6572,8,3,2,0.6666666666666666
u6572,9,3,2,0.6666666666666666
u6572,10,4,3,0.75
u6572,11,2,1,0.5
u6572,12,45,28,0.6222222222222222
u6572,14,22,15,0.6818181818181818
u6572,15,11,3,0.2727272727272727
u6572,16,1,0,0.0
u6572,17,27,6,0.2222222222222222
u6572,18,9,2,0.2222222222222222
u6572,19,2,2,1.0
u657475,8,1,0,0.0
u657475,15,1,0,0.0
u657880,3,1,1,1.0
u657892,5,1,1,1.0
u657892,8,1,0,0.0
u657892,12,1,1,1.0
u657892,13,1,0,0.0
u657892,16,1,1,1.0
u657892,17,1,0,0.0
u659756,4,2,1,0.5
u659756,5,1,0,0.0
u659756,6,1,0,0.0
u659756,7,1,1,1.0
u659756,8,1,0,0.0
u659756,12,1,0,0.0
u659761,2,1,1,1.0
u659761,4,1,0,0.0
u659761,5,1,0,0.0
u659761,6,2,0,0.0
u659761,8,2,1,0.5
u659761,9,1,0,0.0
u659761,12,1,0,0.0
u659761,17,2,1,0.5
u660072,15,1,0,0.0
u661303,5,2,0,0.0
u661303,8,1,0,0.0
u661303,16,1,0,0.0
u661303,19,1,1,1.0
u663120,2,1,1,1.0
u663120,3,2,0,0.0
u663120,5,2,0,0.0
u663120,9,1,1,1.0
u663120,12,1,1,1.0
u663482,4,1,1,1.0
u663482,5,3,1,0.3333333333333333
u663482,6,1,1,1.0
u663482,9,1,0,0.0
u663482,16,1,0,0.0
u663482,17,1,0,0.0
u663482,19,1,0,0.0
u663885,3,2,0,0.0
u663885,4,1,0,0.0
u663885,5,3,1,0.3333333333333333
u663885,8,1,0,0.0
u663885,9,4,1,0.25
u663885,13,1,0,0.0
u663885,16,3,2,0.6666666666666666
u663885,19,1,1,1.0
u665117,5,1,0,0.0
u665117,6,1,0,0.0
u665117,7,1,0,0.0
u665117,8,1,1,1.0
u665117,19,1,0,0.0
u665442,5,1,0,0.0
u665442,8,6,1,0.16666666666666666
u665442,9,2,1,0.5
u665742,4,2,2,1.0
u665742,5,2,1,0.5
u665742,8,1,1,1.0
u665742,9,1,0,0.0
u665742,19,1,0,0.0
u66714,0,2,1,0.5
u66714,1,1,0,0.0
u66714,2,2,0,0.0
u66714,3,2,1,0.5
u66714,4,1,0,0.0
u66714,5,1,0,0.0
u66714,8,2,0,0.0
u66714,9,1,1,1.0
u66714,10,4,0,0.0
u66714,11,1,1,1.0
u66714,12,3,1,0.3333333333333333
u66714,13,1,0,0.0
u66714,14,2,1,0.5
u66714,16,1,1,1.0
u66714,17,5,0,0.0
u66714,19,3,0,0.0
u667876,3,1,0,0.0
u667876,4,1,1,1.0
u667876,5,1,1,1.0
u667876,7,1,1,1.0
u667876,13,2,0,0.0
u667876,15,1,0,0.0
u667876,17,1,1,1.0
u669014,2,1,1,1.0
u669014,5,1,1,1.0
u669014,9,1,0,0.0
u669014,13,1,0,0.0
u669014,17,1,0,0.0
u669014,19,1,0,0.0
u669241,4,1,1,1.0
u669241,5,1,1,1.0
u669241,6,1,1,1.0
u669241,8,1,0,0.0
u669241,13,1,0,0.0
u669241,17,1,0,0.0
u671047,3,1,1,1.0
u671047,5,1,0,0.0
u671047,6,2,1,0.5
u671047,17,3,0,0.0
u672337,4,1,0,0.0
u672337,6,1,0,0.0
u672337,8,1,0,0.0
u672337,9,2,1,0.5
u673793,2,1,0,0.0
u673793,5,1,1,1.0
u673793,7,1,0,0.0
u673793,9,1,1,1.0
u673793,18,1,0,0.0
u675138,5,2,1,0.5
u675138,8,1,1,1.0
u675138,14,1,0,0.0
u675138,19,1,0,0.0
u675291,0,1,0,0.0
u675291,4,1,0,0.0
u675291,5,3,1,0.3333333333333333
u675291,8,1,0,0.0
u675291,19,1,1,1.0
u675358,4,1,1,1.0
u675358,5,1,0,0.0
u676058,5,1,0,0.0
u676058,17,1,1,1.0
u676900,5,1,1,1.0
u676900,6,2,1,0.5
u676900,9,1,1,1.0
u676900,16,1,1,1.0
u677772,4,1,0,0.0
u677772,5,2,1,0.5
u677772,8,2,1,0.5
u677772,15,1,0,0.0
u677772,19,1,0,0.0
u677945,2,1,1,1.0
u677945,3,1,0,0.0
u677945,4,2,1,0.5
u677945,5,3,1,0.3333333333333333
u677945,7,1,1,1.0
u677945,8,4,0,0.0
u677945,12,1,0,0.0
u677945,16,1,0,0.0
u677945,17,2,2,1.0
u677945,18,2,1,0.5
u677945,19,3,1,0.3333333333333333
u678186,2,1,1,1.0
u678186,4,1,0,0.0
u678186,5,1,1,1.0
u678186,8,2,1,0.5
u678186,9,1,0,0.0
u678186,12,1,1,1.0
u678186,13,1,1,1.0
u678186,15,1,1,1.0
u678186,16,1,1,1.0
u678186,19,1,0,0.0
u68016,0,1,1,1.0
u68016,10,2,2,1.0
u68016,12,3,2,0.6666666666666666
u68016,14,2,1,0.5
u68016,17,5,4,0.8
u680656,3,1,1,1.0
u680656,4,2,1,0.5
u680656,6,1,1,1.0
u680656,8,1,1,1.0
u680656,10,1,0,0.0
u680656,12,3,2,0.6666666666666666
u680656,15,1,1,1.0
u680656,16,1,0,0.0
u680656,17,5,5,1.0
u680656,18,2,1,0.5
u681116,0,4,2,0.5
u681116,1,13,4,0.3076923076923077
u681116,2,6,2,0.3333333333333333
u681116,3,3,0,0.0
u681116,4,2,1,0.5
u681116,5,6,1,0.16666666666666666
u681116,6,1,0,0.0
u681116,7,2,0,0.0
u681116,8,9,3,0.3333333333333333
u681116,9,5,1,0.2
u681116,10,9,1,0.1111111111111111
u681116,11,4,1,0.25
u681116,12,12,5,0.4166666666666667
u681116,13,1,1,1.0
u681116,14,4,0,0.0
u681116,15,3,0,0.0
u681116,16,6,3,0.5
u681116,17,8,3,0.375
u681116,18,4,1,0.25
u681116,19,2,1,0.5
u681223,5,1,1,1.0
u681223,15,1,1,1.0
u681411,3,2,0,0.0
u681411,4,1,1,1.0
u681411,8,1,0,0.0
u681411,16,1,0,0.0
u681411,17,1,0,0.0
u681426,2,1,1,1.0
u681426,5,2,1,0.5
u681426,7,1,0,0.0
u681426,9,1,1,1.0
u681426,16,1,1,1.0
u681426,17,1,0,0.0
u68200,0,51,34,0.6666666666666666
u68200,1,23,12,0.5217391304347826
u68200,2,6,2,0.3333333333333333
u68200,3,6,2,0.3333333333333333
u68200,4,4,2,0.5
u68200,5,14,8,0.5714285714285714
u68200,6,23,16,0.6956521739130435
u68200,7,14,10,0.7142857142857143
u68200,8,15,7,0.4666666666666667
u68200,9,10,8,0.8
u68200,10,24,11,0.4583333333333333
u68200,11,31,23,0.7419354838709677
u68200,12,95,79,0.8315789473684211
u68200,13,7,2,0.2857142857142857
u68200,14,30,20,0.6666666666666666
u68200,15,33,17,0.5151515151515151
u68200,16,8,4,0.5
u68200,17,59,40,0.6779661016949152
u68200,18,15,13,0.8666666666666667
u68200,19,8,3,0.375
u683701,0,7,4,0.5714285714285714
u683701,1,13,8,0.6153846153846154
u683701,3,2,1,0.5
u683701,4,5,2,0.4
u683701,5,9,5,0.5555555555555556
u683701,6,3,3,1.0
u683701,7,3,3,1.0
u683701,8,7,4,0.5714285714285714
u683701,9,8,6,0.75
u683701,10,6,3,0.5
u683701,11,1,1,1.0
u683701,12,34,26,0.7647058823529411
u683701,13,4,3,0.75
u683701,14,7,3,0.42857142857142855
u683701,15,3,3,1.0
u683701,16,16,12,0.75
u683701,17,10,8,0.8
u683701,18,4,4,1.0
u683701,19,10,5,0.5
u684731,5,2,0,0.0
u684731,6,1,1,1.0
u684731,12,1,0,0.0
u684731,19,1,1,1.0
u68485,0,2,1,0.5
u68485,1,1,1,1.0
u68485,2,3,0,0.0
u68485,3,2,2,1.0
u68485,4,1,0,0.0
u68485,5,3,1,0.3333333333333333
u68485,7,1,1,1.0
u68485,8,2,1,0.5
u68485,9,2,1,0.5
u68485,10,4,2,0.5
u68485,11,1,1,1.0
u68485,12,3,1,0.3333333333333333
u68485,13,2,1,0.5
u68485,14,2,1,0.5
u68485,16,2,1,0.5
u68485,17,5,1,0.2
u68485,19,4,2,0.5
u685238,9,1,1,1.0
u685238,15,1,0,0.0
u685238,19,1,1,1.0
u686315,4,1,0,0.0
u686315,5,1,1,1.0
u686315,6,1,1,1.0
u686315,13,1,0,0.0
u686315,15,1,0,0.0
u686315,19,2,0,0.0
u68832,0,2,1,0.5
u68832,1,1,0,0.0
u68832,2,2,0,0.0
u68832,3,2,0,0.0
u68832,4,1,0,0.0
u68832,5,1,0,0.0
u68832,8,2,0,0.0
u68832,9,1,0,0.0
u68832,10,4,0,0.0
u68832,11,2,1,0.5
u68832,12,7,4,0.5714285714285714
u68832,13,1,0,0.0
u68832,14,2,0,0.0
u68832,17,5,2,0.4
u68832,19,2,0,0.0
u690503,2,2,1,0.5
u690503,4,3,2,0.6666666666666666
u690503,5,6,4,0.6666666666666666
u690503,6,2,2,1.0
u690503,7,3,3,1.0
u690503,8,5,3,0.6
u690503,10,3,3,1.0
u690503,12,5,5,1.0
u690503,14,2,0,0.0
u690503,15,6,5,0.8333333333333334
u690503,16,3,2,0.6666666666666666
u690503,17,4,4,1.0
u690503,18,1,1,1.0
u690503,19,2,1,0.5
u690951,5,1,0,0.0
u690951,6,1,0,0.0
u690951,8,1,1,1.0
u690951,12,1,0,0.0
u690951,15,1,0,0.0
u690951,16,1,0,0.0
u690951,17,1,0,0.0
u690951,19,1,0,0.0
u693696,4,2,2,1.0
u693696,5,3,1,0.3333333333333333
u693696,8,1,0,0.0
u693696,14,1,0,0.0
u693696,17,1,1,1.0
u693696,18,1,0,0.0
u693696,19,1,0,0.0
u696223,5,2,1,0.5
u696223,8,2,1,0.5
u696223,9,1,1,1.0
u696339,5,3,2,0.6666666666666666
u696339,6,1,0,0.0
u696339,8,1,0,0.0
u696339,9,1,1,1.0
u696533,0,1,1,1.0
u696533,4,1,1,1.0
u696533,5,1,0,0.0
u696533,6,1,0,0.0
u696533,7,1,1,1.0
u696533,8,3,0,0.0
u696533,16,1,0,0.0
u696533,18,1,0,0.0
u696533,19,1,0,0.0
u696565,0,1,0,0.0
u696565,5,2,2,1.0
u696565,8,1,0,0.0
u696565,9,1,1,1.0
u696565,16,1,1,1.0
u696565,17,1,1,1.0
u697224,0,1,1,1.0
u697224,1,1,1,1.0
u697224,2,1,1,1.0
u697224,3,2,2,1.0
u697224,4,2,2,1.0
u697224,5,4,1,0.25
u697224,6,4,3,0.75
u697224,7,1,1,1.0
u697224,8,1,1,1.0
u697224,9,2,0,0.0
u697224,10,1,0,0.0
u697224,12,3,3,1.0
u697224,15,1,1,1.0
u697224,16,2,1,0.5
u697224,18,2,2,1.0
u697224,19,2,0,0.0
u698244,0,1,1,1.0
u698244,2,4,1,0.25
u698244,3,1,0,0.0
u698244,4,1,1,1.0
u698244,5,4,4,1.0
u698244,6,7,4,0.5714285714285714
u698244,7,5,3,0.6
u698244,8,6,3,0.5
u698244,9,3,2,0.6666666666666666
u698244,12,7,4,0.5714285714285714
u698244,14,1,1,1.0
u698244,15,4,4,1.0
u698244,16,2,2,1.0
u698244,17,11,9,0.8181818181818182
u698244,18,5,4,0.8
